transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,supply_area,total_household_count_of_area_type,room_count,bathroom_count,heat_fuel_cogeneration,heat_fuel_gas,heat_type_central,heat_type_district,heat_type_individual,front_door_structure_corridor,front_door_structure_mixed,front_door_structure_stairway
177000000,1,44.52,5,78.0,1800,10,59.2,1800,2.0,1.0,0,1,1,0,0,1,0,0
680000000,1,85.0,21,735.0,915,8,108.14,405,3.0,2.0,0,1,0,1,0,0,0,1
290000000,1,84.88,22,318.0,369,2,105.5,236,3.0,2.0,0,1,0,0,1,0,0,1
950000000,1,59.9772,6,4443.0,3002,34,88.72,228,3.0,1.0,1,0,0,1,0,0,0,1
720000000,1,84.705,15,4494.0,4494,56,103.12,900,3.0,1.0,1,0,0,1,0,0,0,1
525000000,0,84.99,11,1100.0,1076,11,106.65,348,3.0,1.0,0,1,0,0,1,0,0,1
478000000,1,84.73,2,530.0,455,8,110.48,22,3.0,2.0,0,1,0,0,1,0,0,1
494000000,1,81.05,15,2073.0,1786,24,100.78,1178,3.0,2.0,0,1,0,0,1,0,0,1
356500000,1,59.34,2,1239.0,1676,21,82.99,256,3.0,1.0,1,0,0,1,0,0,1,0
322000000,1,47.25,12,757.0,1382,16,63.18,330,2.0,1.0,1,0,0,1,0,1,0,0
915000000,1,119.738,8,1239.0,963,14,151.3,86,4.0,2.0,0,1,0,0,1,0,0,1
322500000,1,59.58,19,2110.0,2496,23,83.38,636,3.0,1.0,0,1,0,0,1,1,0,0
124000000,1,41.04,9,390.0,390,2,59.49,150,2.0,1.0,0,1,0,0,1,1,0,0
103800000,0,84.96,5,375.0,988,6,101.88,210,3.0,2.0,0,1,0,0,1,0,0,1
172500000,0,59.995,5,1035.0,1016,11,79.54,96,2.0,1.0,0,1,0,0,1,0,0,1
240000000,1,58.01,15,4471.0,2634,21,80.26,264,2.0,1.0,1,0,0,1,0,1,0,0
207000000,1,49.6,8,1239.0,1676,21,69.32,1166,2.0,1.0,1,0,0,1,0,1,0,0
335000000,0,112.1818,19,431.0,388,5,139.23,52,3.0,2.0,0,1,0,0,1,0,0,1
273000000,0,85.0,15,637.0,613,8,102.83,299,3.0,2.0,0,1,0,0,1,0,0,1
312000000,1,59.34,5,1239.0,1676,21,82.99,256,3.0,1.0,1,0,0,1,0,0,1,0
374500000,1,114.66,10,1602.0,1253,15,142.1,122,4.0,2.0,0,1,0,0,1,0,0,1
200000000,1,58.59,10,323.0,345,3,76.27,204,2.0,1.0,0,1,0,0,1,0,0,1
515000000,1,84.66,9,981.0,1550,12,101.35,360,3.0,2.0,1,0,0,1,0,0,0,1
80000000,0,59.99,12,1050.0,1721,16,80.41,780,3.0,1.0,1,0,0,1,0,0,0,1
340000000,1,84.99,11,480.0,427,4,104.19,110,3.0,1.0,1,0,0,1,0,0,0,1
101500000,1,32.39,5,1500.0,2029,23,45.95,270,1.0,1.0,1,0,0,1,0,1,0,0
274000000,1,59.69,9,151.0,155,2,76.36,95,3.0,2.0,0,1,0,0,1,0,0,1
490000000,1,59.92,7,551.0,657,7,83.98,150,3.0,2.0,1,0,0,1,0,0,0,1
632500000,1,118.25,8,1710.0,855,6,135.86,75,4.0,2.0,0,1,1,0,0,0,0,1
188000000,1,53.16,13,4753.0,3169,30,73.43,605,2.0,1.0,0,1,0,0,1,1,0,0
1400000000,0,163.2673,20,886.0,278,3,212.2,48,4.0,2.0,0,1,0,0,1,0,0,1
488000000,1,59.82,13,2085.0,1592,15,85.95,354,3.0,1.0,0,1,1,0,0,1,0,0
595000000,1,101.9957,4,329.0,202,4,129.23,174,3.0,2.0,0,1,0,0,1,0,0,1
829000000,1,58.21,3,959.0,1372,47,58.21,240,3.0,1.0,0,1,1,0,0,0,0,1
412000000,0,128.6563,10,785.0,499,9,155.69,118,4.0,2.0,0,1,0,0,1,0,0,1
210000000,1,51.66,4,486.0,763,11,71.15,149,2.0,1.0,1,0,0,1,0,1,0,0
255000000,0,107.1559,12,161.0,128,1,132.02,19,4.0,2.0,0,1,0,0,1,0,0,1
800000000,1,119.738,4,1239.0,963,14,151.3,86,4.0,2.0,0,1,0,0,1,0,0,1
358000000,1,59.94,27,3940.0,3003,25,82.42,580,3.0,1.0,0,1,0,0,1,0,0,1
135000000,0,49.8,19,287.0,387,2,65.64,281,2.0,1.0,0,1,0,0,1,1,0,0
209000000,0,59.997,25,2716.0,2302,24,80.84,536,3.0,1.0,0,1,0,0,1,0,0,1
405000000,0,135.1946,22,2595.0,1564,14,174.73,146,4.0,2.0,0,1,0,0,1,0,0,1
333000000,1,84.94,8,3481.0,2678,25,102.02,164,3.0,2.0,0,1,0,0,1,0,0,1
600000000,1,59.95,4,9766.0,6864,66,86.85,600,3.0,2.0,1,0,0,1,0,0,0,1
211000000,0,84.97,13,516.0,1118,14,101.97,818,3.0,2.0,0,1,0,0,1,0,0,1
463000000,1,59.96,2,3384.0,3404,35,83.76,705,3.0,1.0,0,1,0,0,1,1,0,0
300000000,1,115.53,1,902.0,919,7,138.21,84,4.0,2.0,0,1,0,0,1,0,0,1
155800000,0,84.898,14,475.0,470,8,109.58,164,3.0,2.0,0,1,0,0,1,0,0,1
1158000000,1,84.9145,16,1170.0,744,11,109.67,165,3.0,2.0,0,1,0,0,1,0,0,1
370000000,1,84.99,12,1992.0,1601,14,110.14,718,3.0,2.0,0,1,0,0,1,0,0,1
220000000,0,114.625,8,606.0,977,8,134.73,240,4.0,2.0,0,1,0,0,1,0,0,1
355000000,0,118.6193,25,1213.0,840,6,159.89,166,4.0,2.0,0,1,0,0,1,0,0,1
92030000,0,49.14,6,700.0,990,7,64.38,0,2.0,1.0,0,1,0,0,1,0,1,0
135000000,0,59.91,4,1050.0,1721,16,80.3,480,3.0,1.0,1,0,0,1,0,0,0,1
760000000,1,83.06,13,5540.0,5539,122,112.4,1933,3.0,1.0,1,0,0,1,0,0,0,1
825000000,1,50.64,4,2500.0,5040,124,50.38,710,2.0,1.0,0,1,0,0,1,0,0,1
470000000,0,130.3484,7,659.0,489,5,165.45,113,3.0,2.0,0,1,0,0,1,0,0,1
352000000,1,84.93,7,827.0,686,13,104.36,44,3.0,2.0,0,1,0,0,1,0,0,1
247000000,1,31.81,15,123.0,155,1,42.0,47,1.0,1.0,0,1,0,0,1,1,0,0
830000000,1,73.26,5,400.0,900,8,100.38,270,3.0,1.0,1,0,1,0,0,1,0,0
720000000,1,59.97,24,4113.0,2678,35,86.43,112,3.0,2.0,1,0,0,1,0,0,0,1
65500000,0,59.82,12,529.0,900,6,80.81,900,2.0,1.0,0,1,0,0,1,1,0,0
230000000,0,84.9639,1,624.0,607,8,116.8,222,3.0,2.0,0,1,0,0,1,0,0,1
595000000,1,68.58,5,900.0,900,8,91.34,210,2.0,1.0,0,1,1,0,0,1,0,0
590000000,1,59.25,6,1920.0,1511,18,79.61,554,3.0,2.0,0,1,0,0,1,0,0,1
123500000,0,48.51,18,640.0,640,4,66.94,640,2.0,1.0,0,1,0,0,1,1,0,0
550000000,1,85.0,1,1979.0,1164,21,109.27,610,3.0,2.0,0,1,0,0,1,0,0,1
250000000,1,59.82,12,221.0,221,1,80.25,103,3.0,1.0,0,1,0,0,1,0,1,0
672000000,1,49.86,9,1753.0,1753,11,67.75,577,2.0,1.0,1,0,0,1,0,1,0,0
162000000,1,49.72,8,315.0,696,6,70.89,696,3.0,1.0,1,0,0,1,0,1,0,0
710000000,1,84.98,16,687.0,616,10,106.6,127,3.0,2.0,0,1,0,0,1,0,0,1
640000000,1,84.92,11,744.0,744,10,105.3,192,3.0,1.0,1,0,0,1,0,1,0,0
264000000,1,59.39,10,1196.0,2392,18,82.65,1080,2.0,1.0,1,0,0,1,0,1,0,0
265000000,1,79.07,12,550.0,1430,14,105.49,240,3.0,1.0,0,1,1,0,0,1,0,0
118000000,0,84.96,16,1044.0,2132,24,102.96,1004,3.0,2.0,0,1,0,0,1,0,0,1
208000000,0,84.76899999999998,11,2269.0,1950,15,116.38,781,3.0,2.0,0,1,0,0,1,0,0,1
1170000000,0,150.535,66,3728.0,1631,3,222.85,1,3.0,2.0,0,1,0,0,1,0,0,1
195040000,1,59.83,11,819.0,731,11,83.01,24,3.0,2.0,1,0,0,1,0,0,0,1
455000000,1,84.94,8,639.0,1332,9,107.35,336,3.0,2.0,0,1,0,0,1,0,0,1
380000000,1,84.82,7,139.0,125,2,106.85,22,3.0,2.0,0,1,0,0,1,0,0,1
950000000,1,84.43,9,5000.0,4424,28,115.54,11,4.0,2.0,1,0,0,1,0,1,0,0
610000000,1,79.777,2,2554.0,2462,31,109.8,901,3.0,2.0,0,1,0,0,1,0,0,1
74500000,0,62.1,13,98.0,218,1,85.53,94,3.0,1.0,0,1,0,0,1,0,0,1
345000000,1,59.73,11,502.0,845,8,81.33,389,3.0,1.0,1,0,0,1,0,1,0,0
385000000,1,76.51,9,2328.0,2328,18,94.25,360,3.0,2.0,1,0,0,1,0,0,0,1
266000000,0,84.99,22,1573.0,1733,13,102.69,628,3.0,2.0,0,1,0,0,1,0,0,1
740000000,1,134.9883,8,2697.0,1653,29,171.13,150,4.0,2.0,0,1,0,0,1,0,0,1
425000000,1,84.985,1,1153.0,850,21,108.04,434,3.0,2.0,0,1,0,0,1,0,0,1
676000000,1,84.98899999999998,11,1239.0,963,14,112.48,29,3.0,2.0,0,1,0,0,1,0,0,1
122000000,0,80.55,3,230.0,160,3,87.6,5,3.0,2.0,0,1,0,0,1,0,1,0
384500000,1,27.68,23,7876.0,5563,65,42.6,244,1.0,1.0,1,0,0,1,0,0,0,1
494000000,1,84.90799999999999,6,1533.0,1095,11,108.04,561,3.0,2.0,0,1,0,0,1,0,0,1
140000000,0,57.09,4,600.0,600,6,79.12,90,2.0,1.0,0,1,1,0,0,1,0,0
555000000,1,84.97,4,384.0,384,4,105.79,170,3.0,2.0,1,0,0,1,0,0,0,1
269000000,0,59.9966,4,777.0,773,9,81.51,23,3.0,2.0,0,1,0,0,1,0,0,1
425000000,1,84.83,8,814.0,722,9,109.99,208,3.0,2.0,1,0,0,1,0,0,0,1
188000000,0,59.9094,22,468.0,451,4,84.99,116,3.0,2.0,0,1,0,0,1,0,0,1
950000000,1,84.99,29,7876.0,5563,65,109.31,232,3.0,2.0,1,0,0,1,0,0,0,1
1400000000,1,165.8299,17,2697.0,1653,29,204.82,227,4.0,2.0,0,1,0,0,1,0,0,1
325000000,1,59.9465,13,201.0,207,2,76.73,24,3.0,2.0,0,1,0,0,1,0,0,1
513000000,0,131.9004,16,2733.0,1598,19,166.28,164,3.0,2.0,0,1,0,0,1,0,0,1
165500000,1,45.77,2,1196.0,2392,18,63.68,720,2.0,1.0,1,0,0,1,0,1,0,0
990000000,1,124.55,4,1625.0,2280,33,149.47,64,4.0,2.0,1,0,0,1,0,0,0,1
420000000,1,84.88,16,2123.0,1696,7,109.8,786,3.0,2.0,0,1,1,0,0,0,0,1
650000000,1,126.6,13,1804.0,440,4,155.29,194,3.0,2.0,0,1,0,0,1,0,0,1
600000000,1,81.14,1,277.0,555,7,89.29,105,2.0,1.0,1,0,0,1,0,1,0,0
278000000,0,84.94,18,500.0,412,5,105.52,316,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,84.75,1,456.0,811,6,105.79,324,3.0,2.0,0,1,0,0,1,0,0,1
370000000,1,59.4,1,243.0,219,2,87.91,127,3.0,1.0,0,1,0,0,1,1,0,0
785000000,1,84.92399999999998,24,1209.0,919,14,106.05,146,3.0,2.0,1,0,0,1,0,0,1,0
285000000,1,59.94,3,173.0,115,2,76.04,43,3.0,1.0,0,1,0,0,1,0,0,1
495000000,1,59.96,13,327.0,350,3,81.17,156,3.0,1.0,0,1,0,0,1,0,0,1
320000000,1,59.79,4,774.0,648,9,78.43,267,3.0,2.0,0,1,0,0,1,0,0,1
469000000,1,72.34,5,835.0,464,7,89.65,1,3.0,1.0,0,1,0,0,1,0,0,1
120000000,0,84.945,9,219.0,447,5,101.2,303,3.0,2.0,0,1,0,0,1,0,0,1
275000000,0,59.6231,13,517.0,517,4,82.53,112,2.0,1.0,0,1,0,0,1,0,0,1
112000000,0,49.42,11,340.0,720,5,69.02,720,2.0,1.0,0,1,0,0,1,1,0,0
418000000,1,51.44,10,400.0,479,6,71.96,100,2.0,1.0,0,1,0,0,1,1,0,0
305000000,1,59.34,11,700.0,791,5,86.46,317,3.0,1.0,0,1,0,0,1,1,0,0
445000000,1,114.73,7,2088.0,1634,28,135.74,393,4.0,2.0,0,1,0,0,1,0,0,1
650000000,0,151.9156,34,4599.0,2752,14,197.66,480,4.0,2.0,0,1,0,0,1,0,0,1
715000000,1,84.96,5,1010.0,895,15,108.61,133,3.0,2.0,0,1,0,0,1,0,0,1
360000000,0,84.9669,5,1761.0,1326,9,110.8,530,3.0,2.0,0,1,0,0,1,0,0,1
230000000,0,85.0,2,619.0,362,3,108.11,266,3.0,2.0,0,1,0,0,1,0,0,1
1255000000,1,124.22,8,7876.0,5563,65,158.69,236,4.0,2.0,1,0,0,1,0,0,0,1
615000000,0,243.35,12,2381.0,1391,14,308.51,47,5.0,3.0,0,1,0,0,1,0,0,1
364500000,1,59.48,17,546.0,458,7,78.01,186,3.0,1.0,0,1,0,0,1,1,0,0
435000000,0,84.6389,38,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
232000000,0,84.36,10,952.0,896,10,105.82,180,3.0,1.0,1,0,0,1,0,0,0,1
500000000,1,142.98,14,1188.0,1329,16,164.95,270,4.0,2.0,0,1,0,0,1,0,0,1
1970000000,1,169.44,2,1686.0,656,10,216.78,69,4.0,2.0,0,1,0,1,0,0,0,1
700000000,1,84.84,7,657.0,540,9,108.46,264,3.0,2.0,1,0,0,1,0,0,0,1
990000000,1,84.985,17,1080.0,982,14,104.05,408,3.0,2.0,0,1,1,0,0,0,0,1
660000000,1,84.84,11,684.0,580,13,107.65,221,3.0,2.0,0,1,0,0,1,0,0,1
580000000,1,84.94,18,657.0,540,9,108.59,276,3.0,2.0,1,0,0,1,0,0,0,1
465000000,1,59.82,15,787.0,834,10,87.03,350,3.0,1.0,1,0,0,1,0,1,0,0
277000000,0,84.9923,14,1967.0,1758,19,111.32,237,3.0,2.0,1,0,0,1,0,0,0,1
360000000,0,73.405,3,1323.0,1190,11,96.98,361,3.0,2.0,0,1,0,0,1,0,0,1
420000000,0,84.98,4,3410.0,1926,29,110.88,432,3.0,2.0,0,1,0,0,1,0,0,1
115000000,0,49.32,10,202.0,504,4,68.13,141,2.0,1.0,0,1,0,0,1,1,0,0
787680000,1,119.727,17,1239.0,963,14,151.3,86,4.0,2.0,0,1,0,0,1,0,0,1
179000000,0,84.945,10,471.0,450,3,103.74,370,3.0,2.0,0,1,0,0,1,0,0,1
735000000,1,59.6851,3,552.0,332,5,79.81,41,3.0,2.0,1,0,0,1,0,0,0,1
550000000,1,84.99,17,417.0,363,7,111.99,64,3.0,2.0,0,1,0,0,1,0,0,1
880000000,1,58.08,1,2500.0,5040,124,59.5,65,3.0,1.0,0,1,0,0,1,0,0,1
182000000,1,84.97,13,638.0,978,10,102.58,923,3.0,2.0,0,1,0,0,1,0,0,1
168000000,0,59.7627,9,425.0,419,6,84.54,154,3.0,2.0,0,1,0,0,1,0,0,1
470000000,1,84.76,1,652.0,461,9,104.3,82,3.0,2.0,0,1,0,0,1,0,0,1
455000000,1,84.95,13,253.0,164,2,107.22,81,3.0,2.0,0,1,0,0,1,0,0,1
76960000,0,59.57,2,1440.0,1780,16,80.94,93,3.0,1.0,0,1,0,0,1,0,0,1
1170000000,1,84.98,13,1319.0,1081,15,109.42,64,3.0,2.0,0,1,0,0,1,0,0,1
400000000,1,114.85,4,730.0,845,8,139.17,204,4.0,2.0,0,1,0,0,1,0,0,1
228000000,0,59.91,24,1187.0,1084,11,79.75,200,3.0,1.0,0,1,0,0,1,0,0,1
453000000,1,114.88,16,1323.0,1114,14,145.14,157,4.0,2.0,0,1,0,0,1,0,0,1
830000000,1,107.1,34,656.0,282,2,128.68,30,2.0,2.0,1,0,0,1,0,0,0,1
460000000,0,116.03,5,9063.0,5239,48,144.5,106,4.0,2.0,0,1,0,0,1,0,0,1
254500000,0,59.813,21,2651.0,1898,16,79.89,386,3.0,1.0,0,1,0,0,1,0,0,1
288000000,0,80.8949,7,340.0,294,2,108.59,196,3.0,2.0,0,1,0,0,1,0,0,1
287300000,0,84.99,8,932.0,841,29,112.8,211,3.0,2.0,0,1,0,0,1,0,0,1
1130000000,1,59.99,6,7876.0,5563,65,82.47,29,3.0,2.0,1,0,0,1,0,0,0,1
330000000,0,134.79,7,392.0,240,3,157.93,90,4.0,2.0,0,1,0,0,1,0,0,1
490000000,0,127.489,14,1405.0,998,6,170.24,288,4.0,2.0,0,1,0,0,1,0,0,1
488000000,1,114.78,4,1803.0,1597,8,143.28,410,4.0,2.0,0,1,1,0,0,0,0,1
305000000,1,84.67,1,187.0,186,2,107.27,80,3.0,2.0,0,1,0,0,1,0,0,1
319000000,0,84.4319,14,180.0,142,1,110.6,12,3.0,2.0,0,1,0,0,1,0,0,1
125000000,0,84.99,19,1282.0,1166,10,106.69,246,3.0,2.0,0,1,0,0,1,0,0,1
530000000,1,84.98,9,462.0,514,8,102.48,228,3.0,1.0,1,0,0,1,0,0,0,1
345000000,1,55.4561,8,729.0,734,7,74.93,415,3.0,2.0,0,1,0,0,1,0,0,1
75000000,0,84.505,9,85.0,365,4,100.88,60,3.0,2.0,0,1,0,0,1,0,0,1
510000000,0,125.4155,49,4599.0,2752,14,166.76,470,4.0,2.0,0,1,0,0,1,0,0,1
450000000,1,84.9478,20,342.0,288,6,111.54,116,3.0,2.0,0,1,0,0,1,0,0,1
377000000,0,84.7737,5,1858.0,1828,17,106.64,521,3.0,2.0,0,1,0,0,1,0,0,1
379630000,0,145.64,22,948.0,540,4,171.72,128,4.0,2.0,0,1,0,0,1,0,0,1
500000000,0,132.49200000000002,9,2918.0,1536,18,155.04,472,4.0,2.0,0,1,0,0,1,1,0,0
520000000,1,84.95,6,192.0,141,4,108.13,34,3.0,2.0,0,1,0,0,1,0,1,0
240000000,1,59.88,9,2366.0,1971,28,85.56,115,3.0,1.0,0,1,0,0,1,0,0,1
90000000,0,84.6,11,510.0,930,11,96.58,480,3.0,2.0,0,1,0,0,1,0,0,1
440000000,1,49.993,13,150.0,149,2,70.84,10,2.0,1.0,0,1,0,0,1,0,0,1
595000000,1,41.98,3,2500.0,5040,124,42.98,1530,2.0,1.0,0,1,0,0,1,0,0,1
87000000,0,84.92,18,514.0,498,5,106.67,298,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,47.94,20,783.0,1368,15,65.01,0,2.0,1.0,1,0,0,1,0,1,0,0
128000000,0,84.87,9,228.0,299,4,96.38,164,3.0,2.0,0,1,0,0,1,0,0,1
460660000,0,147.97,5,946.0,414,17,180.67,120,4.0,2.0,1,0,0,1,0,0,0,1
463000000,1,84.57,11,880.0,880,6,107.25,280,3.0,2.0,0,1,0,0,1,0,0,1
705000000,1,84.69,6,1974.0,1458,15,108.31,544,3.0,2.0,0,1,0,0,1,0,0,1
150000000,1,45.9,15,286.0,910,13,60.52,180,2.0,1.0,1,0,0,1,0,0,0,1
329000000,0,59.86,15,955.0,926,7,85.42,506,3.0,1.0,0,1,0,0,1,1,0,0
465000000,1,59.99,2,1426.0,1332,20,79.4,145,3.0,2.0,0,1,0,0,1,0,0,1
415000000,1,59.58,21,2110.0,2496,23,83.38,636,3.0,1.0,0,1,0,0,1,1,0,0
93000000,1,32.62,23,583.0,536,2,46.95,48,1.0,1.0,0,1,1,0,0,1,0,0
918000000,1,145.22,19,2024.0,1142,14,179.54,78,4.0,2.0,1,0,0,1,0,0,0,1
570000000,1,84.9,22,1065.0,833,11,109.25,351,3.0,2.0,0,1,1,0,0,0,0,1
195000000,0,84.935,13,1592.0,1344,11,117.79,528,3.0,2.0,0,1,0,0,1,0,0,1
173000000,0,49.73,3,481.0,799,6,71.13,215,2.0,1.0,1,0,0,1,0,1,0,0
858000000,1,66.6,2,1285.0,2550,34,89.88,959,3.0,1.0,1,0,0,1,0,1,0,0
1240000000,1,121.09,7,500.0,478,4,130.38,72,4.0,2.0,1,0,0,1,0,1,0,0
169000000,0,84.96,16,702.0,848,11,102.96,80,3.0,2.0,0,1,0,0,1,0,0,1
257500000,0,84.97,9,1576.0,1112,17,109.11,240,3.0,2.0,0,1,1,0,0,0,0,1
324000000,0,101.94,6,655.0,655,10,128.43,116,4.0,2.0,1,0,0,1,0,0,0,1
150000000,0,99.92,24,592.0,546,4,123.39,150,3.0,2.0,0,1,0,0,1,0,0,1
460000000,1,84.92,5,221.0,306,2,106.32,289,3.0,2.0,0,1,1,0,0,0,0,1
260000000,1,59.95,5,1602.0,1253,15,87.96,84,3.0,1.0,0,1,0,0,1,1,0,0
404000000,1,84.97,2,2088.0,1634,28,112.04,893,3.0,2.0,0,1,0,0,1,0,0,1
217000000,0,84.78,1,239.0,280,1,112.98,100,3.0,2.0,0,1,0,0,1,0,0,1
255000000,1,59.82,13,221.0,221,1,80.25,103,3.0,1.0,0,1,0,0,1,0,1,0
660000000,1,41.99,2,1136.0,2841,58,42.55,1580,2.0,1.0,0,1,0,0,1,0,0,1
75000000,0,36.33,2,560.0,560,11,43.53,110,2.0,1.0,0,1,0,0,1,0,0,1
152000000,0,59.57,5,143.0,204,2,79.79,56,2.0,1.0,0,1,0,0,1,0,1,0
329000000,0,84.973,15,1984.0,1848,24,107.66,376,3.0,2.0,1,0,0,1,0,0,0,1
222020000,0,84.84,6,941.0,652,11,115.39,60,3.0,2.0,1,0,0,1,0,0,0,1
264000000,1,44.64,14,774.0,1285,10,66.12,801,3.0,1.0,0,1,1,0,0,1,0,0
99600000,0,58.0,4,522.0,672,20,66.09,80,3.0,1.0,0,1,0,0,1,0,0,1
860000000,1,84.5978,9,4580.0,3885,51,112.7,501,3.0,2.0,0,1,0,0,1,0,0,1
870000000,0,154.1898,4,1327.0,1006,12,193.37,49,4.0,2.0,0,1,0,0,1,0,0,1
1340000000,1,84.9984,15,4443.0,3002,34,111.08,133,3.0,2.0,1,0,0,1,0,0,0,1
380000000,0,100.945,37,1405.0,998,6,135.52,282,3.0,2.0,0,1,0,0,1,0,0,1
70000000,0,59.76,1,1789.0,1669,10,80.01,675,3.0,1.0,0,1,1,0,0,1,0,0
135000000,1,51.66,4,486.0,763,11,71.15,149,2.0,1.0,1,0,0,1,0,1,0,0
140000000,0,63.82,13,217.0,358,1,85.95,27,2.0,2.0,0,1,0,0,1,0,0,1
1170000000,1,84.96,1,2906.0,2435,21,114.77,280,3.0,1.0,1,0,0,1,0,1,0,0
330000000,1,49.94,1,4471.0,2634,21,71.02,480,2.0,1.0,1,0,0,1,0,0,0,1
484000000,1,84.73,12,917.0,782,15,105.2,419,3.0,2.0,0,1,0,0,1,0,0,1
263000000,1,84.97,8,638.0,978,10,102.58,923,3.0,2.0,0,1,0,0,1,0,0,1
530000000,1,84.81,7,545.0,545,5,103.86,485,3.0,2.0,1,0,0,1,0,0,0,1
510000000,1,118.25,1,1710.0,855,6,135.86,75,4.0,2.0,0,1,1,0,0,0,0,1
204500000,0,84.97,2,1551.0,1124,21,112.63,90,3.0,2.0,0,1,0,0,1,0,0,1
260000000,1,59.95,6,706.0,1313,9,81.14,630,3.0,1.0,1,0,0,1,0,1,0,0
455000000,1,78.9,6,1013.0,801,13,109.08,19,3.0,2.0,0,1,0,0,1,0,0,1
140000000,0,59.67,7,239.0,280,1,87.4,120,3.0,1.0,0,1,0,0,1,1,0,0
434000000,0,147.52,10,857.0,375,14,180.12,40,4.0,2.0,1,0,0,1,0,0,0,1
500000000,1,84.98,10,492.0,455,6,110.04,78,3.0,2.0,0,1,0,0,1,0,0,1
270000000,1,58.14,3,646.0,1045,9,79.9,807,3.0,1.0,1,0,0,1,0,1,0,0
1260000000,1,84.77600000000002,3,672.0,707,12,105.78,30,3.0,2.0,0,1,0,0,1,0,0,1
325000000,1,84.95,1,784.0,778,5,106.9,251,3.0,2.0,0,1,0,0,1,0,0,1
655000000,1,114.79,20,329.0,348,4,141.69,76,4.0,2.0,0,1,0,0,1,0,0,1
673000000,1,84.8032,16,745.0,582,6,116.82,42,3.0,2.0,0,1,0,0,1,0,0,1
650000000,1,84.32,4,464.0,487,3,103.08,487,3.0,2.0,0,1,0,0,1,0,0,1
223800000,0,84.9073,1,608.0,548,7,112.12,376,3.0,2.0,0,1,0,0,1,0,0,1
240000000,1,29.6,10,438.0,412,1,39.69,234,1.0,1.0,0,1,0,0,1,1,0,0
740000000,1,114.91,11,1344.0,1012,15,142.18,50,4.0,2.0,0,1,0,0,1,0,0,1
184000000,0,84.6,13,510.0,930,11,96.58,480,3.0,2.0,0,1,0,0,1,0,0,1
410000000,1,84.96,5,740.0,488,8,105.63,488,3.0,2.0,1,0,0,1,0,0,0,1
308000000,1,59.82,6,918.0,901,7,83.79,255,2.0,1.0,0,1,1,0,0,1,0,0
310000000,1,59.88,13,1352.0,1352,15,79.43,552,3.0,1.0,1,0,0,1,0,0,0,1
135000000,1,39.84,4,560.0,1070,12,54.07,420,2.0,1.0,1,0,0,1,0,1,0,0
300000000,0,74.18,2,450.0,474,3,108.06,133,4.0,1.0,0,1,1,0,0,1,0,0
275000000,1,46.75,9,1710.0,855,6,59.13,210,2.0,1.0,0,1,1,0,0,1,0,0
1255000000,1,84.79,19,9766.0,6864,66,108.82,1762,3.0,2.0,1,0,0,1,0,0,0,1
479000000,1,114.97,23,2251.0,2904,21,149.84,136,4.0,2.0,0,1,0,0,1,0,0,1
129000000,0,76.0621,1,775.0,846,8,95.65,340,3.0,2.0,0,1,0,0,1,0,0,1
433000000,1,114.7,1,608.0,520,7,140.53,92,4.0,2.0,0,1,1,0,0,0,0,1
249000000,0,84.5849,14,431.0,388,5,113.73,144,3.0,2.0,0,1,0,0,1,0,0,1
247000000,0,84.9748,10,4697.0,3462,49,109.15,0,3.0,2.0,0,1,0,0,1,0,0,1
480000000,1,112.78,3,2990.0,2182,22,142.0,460,4.0,2.0,0,1,0,0,1,0,0,1
375000000,1,58.01,15,1999.0,2856,32,80.17,616,2.0,1.0,1,0,0,1,0,1,0,0
229000000,1,51.28,5,112.0,112,1,70.92,52,2.0,1.0,0,1,0,0,1,1,0,0
586000000,1,84.97,24,3940.0,3003,25,109.57,280,3.0,2.0,0,1,0,0,1,0,1,0
330000000,1,84.98299999999998,8,380.0,258,4,108.99,114,3.0,2.0,0,1,0,0,1,0,0,1
178000000,0,59.94600000000001,18,895.0,852,12,79.9,0,3.0,1.0,1,0,0,1,0,0,0,1
145000000,0,59.96,12,381.0,518,3,77.59,185,3.0,1.0,0,1,0,0,1,0,0,1
60000000,0,40.66,3,1000.0,812,18,46.28,576,1.0,1.0,0,1,0,0,1,0,0,1
730000000,1,84.95,9,758.0,758,6,108.31,757,3.0,2.0,1,0,0,1,0,0,0,1
905000000,1,79.61,9,138.0,261,3,99.71,180,3.0,1.0,1,0,0,1,0,0,0,1
119000000,0,59.948,8,1497.0,1280,11,85.37,168,3.0,1.0,0,1,0,0,1,0,0,1
998000000,1,100.11,10,1212.0,1212,12,108.55,528,3.0,1.0,1,0,0,1,0,1,0,0
810000000,1,84.99,13,4418.0,2603,37,111.54,37,3.0,2.0,1,0,0,1,0,0,0,1
314500000,1,83.08,13,168.0,183,1,105.94,138,3.0,2.0,0,1,0,0,1,0,0,1
510000000,1,84.98,16,467.0,433,7,107.08,307,3.0,2.0,0,1,0,0,1,0,0,1
440000000,1,59.92,12,551.0,657,7,83.98,150,3.0,2.0,1,0,0,1,0,0,0,1
207000000,0,59.8,19,728.0,710,9,79.93,294,2.0,1.0,0,1,0,0,1,0,0,1
